NODES: 463
MATERIALS: 1
THICKNESSES: 1
ELEMENTS_T3: 724
ELEMENTS_T6: 0
ELEMENTS_T10: 0                 
FORCES: 1
PRESSURES: 0
DISPLACEMENTS: 4

NODE X Y
155 -0.03500000 -0.05154639
156 -0.03500000 -0.07216495
157 -0.03500000 -0.09278351
158 -0.03500000 -0.11340206
159 -0.03500000 -0.13402062
160 -0.03500000 -0.15463918
161 -0.03500000 -0.17525773
162 -0.03500000 -0.19587629
163 -0.03500000 -0.21649485
164 -0.03500000 -0.23711340
165 -0.03500000 -0.25773196
166 -0.03500000 -0.27835052
167 -0.03500000 -0.29896907
168 -0.03500000 -0.31958763
169 -0.03500000 -0.34020619
170 -0.03500000 -0.36082474
171 -0.03500000 -0.38144330
172 -0.03500000 -0.40206186
173 -0.03500000 -0.42268041
174 -0.03500000 -0.44329897
175 -0.03500000 -0.46391753
176 -0.03500000 -0.48453608
177 -0.03500000 -0.50515464
178 -0.03500000 -0.52577320
179 -0.03500000 -0.54639175
180 -0.03500000 -0.56701031
181 -0.03500000 -0.58762887
182 -0.03500000 -0.60824742
183 -0.03500000 -0.62886598
184 -0.03500000 -0.64948454
185 -0.03500000 -0.67010309
186 -0.03500000 -0.69072165
187 -0.03500000 -0.71134021
188 -0.03500000 -0.73195876
189 -0.03500000 -0.75257732
190 -0.03500000 -0.77319588
191 -0.03500000 -0.79381443
192 -0.03500000 -0.81443299
193 -0.03500000 -0.83505155
194 -0.03500000 -0.85567010
195 -0.03500000 -0.87628866
196 -0.03500000 -0.89690722
197 -0.03500000 -0.91752577
198 -0.03500000 -0.93814433
199 -0.03500000 -0.95876289
200 -0.03500000 -0.97938144
201 -0.00511370 -0.96907216
202 0.00000000 -0.92783505
203 0.00000000 -0.86597938
204 0.00000000 -0.80412371
205 0.00000000 -0.74226804
206 0.00000000 -0.68041237
207 0.00000000 -0.61855670
208 0.00000000 -0.55670103
209 0.00000000 -0.51546392
210 -0.00000000 -0.47422680
211 -0.00000000 -0.41237113
212 -0.00000000 -0.35051546
213 0.00000000 -0.30927835
214 0.00000000 -0.26804124
215 -0.00000000 -0.22680412
216 0.00000000 -0.18556701
217 0.00000000 -0.12371134
218 0.00000000 -0.06185567
219 0.00000000 -0.02061856
220 0.00000000 0.04123711
221 0.00000000 0.10309278
222 0.00000000 0.16494845
223 0.00000000 0.22680412
224 0.00000000 0.28865979
225 0.00000000 0.35051546
226 0.00000000 0.41237113
227 0.00000000 0.47422680
228 0.00000000 0.51546392
229 0.00000000 0.55670103
230 0.00000000 0.61855670
231 0.00000000 0.68041237
232 0.00000000 0.74226804
233 0.00000000 0.80412371
234 0.00000000 0.86597938
235 -0.00000000 0.92783505
236 -0.00511370 0.96907216
237 -0.02183494 -0.96907216
238 -0.01347432 -0.94724739
239 0.01626790 -0.96907216
240 -0.01901830 -0.92783505
241 0.01901830 -0.92783505
242 -0.01901830 -0.86597938
243 0.01294509 -0.88659794
244 0.01901830 -0.86597938
245 -0.01901830 -0.80412371
246 0.01294509 -0.82474227
247 0.01901830 -0.80412371
248 -0.01901830 -0.74226804
249 0.01294509 -0.76288660
250 0.01901830 -0.74226804
251 -0.01901830 -0.68041237
252 0.01294509 -0.70103093
253 0.01901830 -0.68041237
254 -0.01901830 -0.61855670
255 0.01294509 -0.63917526
256 0.01901830 -0.61855670
257 -0.01901830 -0.55670103
258 0.01294509 -0.57731959
259 0.01901830 -0.55670103
260 -0.01901830 -0.51546392
261 0.01901830 -0.51546392
262 0.01294509 -0.45360825
263 -0.01294509 -0.45360825
264 -0.01901830 -0.47422680
265 0.01901830 -0.47422680
266 0.01294509 -0.39175258
267 -0.01294509 -0.39175258
268 -0.01901830 -0.41237113
269 0.01901830 -0.41237113
270 -0.01901830 -0.35051546
271 0.01901830 -0.35051546
272 -0.01901830 -0.30927835
273 0.01901830 -0.30927835
274 0.01294509 -0.24742268
275 -0.01294509 -0.24742268
276 -0.01901830 -0.26804124
277 0.01901830 -0.26804124
278 0.01294509 -0.20618557
279 -0.01901830 -0.22680412
280 0.01901830 -0.22680412
281 -0.01901830 -0.18556701
282 0.01901830 -0.18556701
283 -0.01901830 -0.12371134
284 0.01294509 -0.14432990
285 0.01901830 -0.12371134
286 -0.01901830 -0.06185567
287 0.01294509 -0.08247423
288 0.01901830 -0.06185567
289 0.01294509 0.00000000
290 -0.01294509 0.00000000
291 -0.01901830 -0.02061856
292 0.01901830 -0.02061856
293 0.01294509 0.06185567
294 -0.01294509 0.06185567
295 -0.01901830 0.04123711
296 0.01901830 0.04123711
297 0.01294509 0.12371134
298 -0.01294509 0.12371134
299 -0.01901830 0.10309278
300 0.01901830 0.10309278
301 0.01294509 0.18556701
302 -0.01294509 0.18556701
303 -0.01901830 0.16494845
304 0.01901830 0.16494845
305 0.01294509 0.24742268
306 -0.01294509 0.24742268
307 -0.01901830 0.22680412
308 0.01901830 0.22680412
309 0.01294509 0.30927835
310 -0.01294509 0.30927835
311 -0.01901830 0.28865979
312 0.01901830 0.28865979
313 0.01294509 0.37113402
314 -0.01294509 0.37113402
315 -0.01901830 0.35051546
316 0.01901830 0.35051546
317 0.01294509 0.43298969
318 -0.01294509 0.43298969
319 -0.01901830 0.41237113
320 0.01901830 0.41237113
321 0.01294509 0.49484536
322 -0.01294509 0.49484536
323 -0.01901830 0.47422680
324 0.01901830 0.47422680
325 -0.01901830 0.51546392
326 0.01901830 0.51546392
327 -0.01901830 0.55670103
328 0.01901830 0.55670103
329 -0.01901830 0.61855670
330 0.01294509 0.59793814
331 0.01901830 0.61855670
332 -0.01901830 0.68041237
333 0.01294509 0.65979381
334 0.01901830 0.68041237
335 -0.01901830 0.74226804
336 0.01294509 0.72164948
337 0.01901830 0.74226804
338 -0.01901830 0.80412371
339 0.01294509 0.78350515
340 0.01901830 0.80412371
341 -0.01901830 0.86597938
342 0.01294509 0.84536082
343 0.01901830 0.86597938
344 -0.01294509 0.90721649
345 0.01294509 0.90721649
346 0.01901830 0.92783505
347 -0.01901830 0.92783505
348 -0.02183494 0.96907216
349 -0.01651711 0.94872064
350 0.01626790 0.96907216
351 0.01712333 -0.94845361
352 0.00557710 -0.98328785
353 -0.00950915 -0.90332816
354 0.01703388 -0.90721649
355 -0.00950915 -0.84147249
356 0.01703388 -0.84536082
357 -0.00950915 -0.77961682
358 0.01703388 -0.78350515
359 -0.00950915 -0.71776115
360 0.01703388 -0.72164948
361 -0.00950915 -0.65590548
362 0.01703388 -0.65979381
363 -0.00950915 -0.59404981
364 0.01703388 -0.59793814
365 -0.00950915 -0.53608247
366 0.01703388 -0.53608247
367 -0.00950915 -0.49484536
368 0.01703388 -0.49484536
369 -0.01703388 -0.43298969
370 0.00950915 -0.43203644
371 -0.01703388 -0.37113402
372 0.00950915 -0.37018077
373 -0.01703388 -0.32989691
374 -0.00950915 -0.28865979
375 0.01703388 -0.28865979
376 0.00950915 -0.32989691
377 -0.00950915 -0.20646095
378 -0.00950915 -0.16106012
379 0.01703388 -0.16494845
380 -0.00950915 -0.09920445
381 0.01703388 -0.10309278
382 -0.00950915 -0.04123711
383 0.01703388 -0.04123711
384 -0.01703388 0.02061856
385 0.00950915 0.02157180
386 -0.01703388 0.08247423
387 0.00950915 0.08342747
388 -0.01703388 0.14432990
389 0.00950915 0.14528314
390 -0.01703388 0.20618557
391 0.00950915 0.20713881
392 -0.01703388 0.26804124
393 0.00950915 0.26899448
394 -0.01703388 0.32989691
395 0.00950915 0.33085015
396 -0.01703388 0.39175258
397 0.00950915 0.39270582
398 -0.01703388 0.45360825
399 0.00950915 0.45456149
400 -0.00950915 0.53608247
401 0.01703388 0.53608247
402 -0.00950915 0.58120793
403 0.01703388 0.57731959
404 -0.00950915 0.64306360
405 0.01703388 0.63917526
406 -0.00950915 0.70491927
407 0.01703388 0.70103093
408 -0.00950915 0.76677494
409 0.01703388 0.76288660
410 -0.00950915 0.82863061
411 0.01703388 0.82474227
412 -0.01703388 0.88659794
413 0.01703388 0.88659794
414 0.01950665 0.98536019
415 0.00183727 0.98531695
416 0.00557710 0.94971131
417 -0.00950915 -0.88344323
418 -0.00950915 -0.82158756
419 -0.00950915 -0.75973189
420 -0.00950915 -0.69787622
421 -0.00950915 -0.63602055
422 -0.00950915 -0.57416488
423 -0.00345714 -0.44101203
424 -0.00345714 -0.37915636
425 -0.00950915 -0.14117519
426 -0.00950915 -0.07931952
427 -0.00345714 0.01259621
428 -0.00345714 0.07445188
429 -0.00345714 0.13630755
430 -0.00345714 0.19816322
431 -0.00345714 0.26001889
432 -0.00345714 0.32187456
433 -0.00345714 0.38373023
434 -0.00345714 0.44558590
435 -0.00950915 0.60109285
436 -0.00950915 0.66294852
437 -0.00950915 0.72480419
438 -0.00950915 0.78665986
439 -0.00950915 0.84851553
440 -0.00000000 0.89393471
441 -0.01453752 0.98380841
442 0.02206777 0.94845361
443 0.00199206 -0.94360027
444 0.00557710 -0.95832744
445 0.00376236 -0.52970116
446 0.00376236 -0.48846404
447 0.00376236 -0.28227847
448 -0.00376236 -0.32351559
449 0.00376236 -0.03485579
450 0.00376236 0.54246379
451 0.00267441 -0.91269901
452 0.00267441 -0.85084334
453 0.00267441 -0.78898767
454 0.00267441 -0.72713200
455 0.00267441 -0.66527633
456 0.00267441 -0.60342066
457 0.00267441 -0.17043097
458 0.00267441 -0.10857530
459 0.00267441 0.57183707
460 0.00267441 0.63369274
461 0.00267441 0.69554841
462 0.00267441 0.75740408
463 0.00267441 0.81925975

MAT. YOUNG M. POISSON C. DENSITY
1 210000000000.00 0.00 0.00

THICK. VALUE
1 1.00

ELEM.T3 NODES MAT. THICK.
1 352 2 3 1 1
2 200 1 2 1 1
3 2 201 237 1 1
4 241 351 7 1 1
5 198 199 238 1 1
6 240 197 198 1 1
7 240 353 197 1 1
8 10 11 244 1 1
9 238 199 237 1 1
10 7 8 241 1 1
11 13 14 247 1 1
12 242 194 195 1 1
13 242 355 194 1 1
14 192 193 418 1 1
15 190 419 189 1 1
16 245 191 192 1 1
17 245 357 191 1 1
18 19 20 253 1 1
19 355 193 194 1 1
20 16 17 250 1 1
21 197 353 196 1 1
22 196 417 195 1 1
23 22 23 256 1 1
24 248 188 189 1 1
25 248 359 188 1 1
26 184 421 183 1 1
27 180 181 422 1 1
28 251 185 186 1 1
29 251 361 185 1 1
30 27 28 261 1 1
31 359 187 188 1 1
32 25 26 259 1 1
33 175 176 264 1 1
34 254 182 183 1 1
35 254 363 182 1 1
36 264 176 367 1 1
37 268 173 369 1 1
38 257 179 180 1 1
39 36 37 376 1 1
40 260 177 178 1 1
41 365 179 257 1 1
42 270 170 371 1 1
43 363 181 182 1 1
44 172 173 268 1 1
45 185 361 184 1 1
46 178 365 260 1 1
47 191 357 190 1 1
48 186 187 420 1 1
49 270 373 169 1 1
50 262 30 31 1 1
51 264 263 175 1 1
52 166 374 276 1 1
53 163 164 279 1 1
54 266 33 34 1 1
55 268 267 172 1 1
56 164 165 275 1 1
57 174 175 263 1 1
58 165 166 276 1 1
59 169 170 270 1 1
60 172 267 171 1 1
61 168 373 272 1 1
62 279 377 163 1 1
63 159 160 425 1 1
64 272 167 168 1 1
65 272 374 167 1 1
66 49 50 288 1 1
67 274 40 41 1 1
68 46 47 285 1 1
69 260 367 177 1 1
70 43 44 282 1 1
71 154 382 291 1 1
72 276 275 165 1 1
73 278 42 43 1 1
74 153 154 291 1 1
75 54 55 296 1 1
76 281 161 162 1 1
77 281 378 161 1 1
78 148 386 299 1 1
79 377 279 215 1 1
80 151 384 295 1 1
81 145 388 303 1 1
82 283 158 159 1 1
83 283 380 158 1 1
84 60 61 304 1 1
85 141 142 307 1 1
86 286 155 156 1 1
87 66 67 312 1 1
88 52 53 289 1 1
89 382 155 286 1 1
90 139 392 311 1 1
91 380 157 158 1 1
92 142 390 307 1 1
93 378 160 161 1 1
94 147 148 299 1 1
95 290 153 291 1 1
96 156 157 426 1 1
97 387 300 221 1 1
98 37 38 273 1 1
99 394 315 136 1 1
100 150 151 295 1 1
101 295 294 150 1 1
102 133 396 319 1 1
103 129 130 323 1 1
104 58 59 297 1 1
105 299 298 147 1 1
106 398 323 130 1 1
107 150 294 149 1 1
108 72 73 320 1 1
109 322 128 129 1 1
110 144 145 303 1 1
111 303 302 144 1 1
112 79 80 328 1 1
113 82 83 331 1 1
114 64 65 305 1 1
115 307 306 141 1 1
116 123 124 435 1 1
117 144 302 143 1 1
118 126 400 327 1 1
119 147 298 146 1 1
120 77 78 326 1 1
121 121 436 120 1 1
122 138 139 311 1 1
123 311 310 138 1 1
124 88 89 337 1 1
125 91 92 340 1 1
126 70 71 313 1 1
127 315 314 135 1 1
128 115 438 114 1 1
129 138 310 137 1 1
130 117 118 437 1 1
131 111 112 439 1 1
132 132 133 319 1 1
133 319 318 132 1 1
134 98 346 97 1 1
135 107 347 349 1 1
136 76 77 321 1 1
137 2 237 200 1 1
138 325 127 128 1 1
139 322 129 323 1 1
140 100 350 99 1 1
141 132 318 131 1 1
142 107 108 347 1 1
143 135 314 134 1 1
144 94 95 343 1 1
145 141 306 140 1 1
146 85 86 334 1 1
147 351 443 444 1 1
148 327 125 126 1 1
149 327 402 125 1 1
150 240 238 202 1 1
151 352 239 201 1 1
152 329 122 123 1 1
153 329 404 122 1 1
154 238 240 198 1 1
155 402 124 125 1 1
156 7 351 6 1 1
157 354 8 9 1 1
158 332 119 120 1 1
159 332 406 119 1 1
160 351 239 6 1 1
161 203 452 242 1 1
162 335 116 117 1 1
163 335 408 116 1 1
164 203 242 417 1 1
165 406 118 119 1 1
166 417 196 353 1 1
167 122 404 121 1 1
168 202 451 240 1 1
169 356 11 12 1 1
170 338 113 114 1 1
171 338 410 113 1 1
172 243 244 203 1 1
173 204 453 245 1 1
174 341 110 111 1 1
175 341 412 110 1 1
176 204 245 418 1 1
177 410 112 113 1 1
178 418 193 355 1 1
179 358 14 15 1 1
180 109 344 108 1 1
181 106 349 348 1 1
182 246 247 204 1 1
183 205 454 248 1 1
184 106 348 105 1 1
185 453 357 245 1 1
186 104 105 441 1 1
187 105 348 441 1 1
188 205 248 419 1 1
189 235 347 344 1 1
190 419 190 357 1 1
191 115 116 408 1 1
192 452 355 242 1 1
193 325 400 127 1 1
194 451 353 240 1 1
195 152 153 290 1 1
196 237 201 238 1 1
197 199 200 237 1 1
198 135 136 315 1 1
199 3 4 5 1 1
200 298 299 221 1 1
201 148 149 386 1 1
202 5 6 239 1 1
203 239 444 201 1 1
204 221 297 298 1 1
205 388 222 303 1 1
206 354 241 8 1 1
207 429 388 298 1 1
208 243 9 10 1 1
209 10 244 243 1 1
210 385 296 220 1 1
211 293 296 55 1 1
212 11 356 244 1 1
213 13 247 246 1 1
214 151 152 384 1 1
215 428 386 294 1 1
216 358 247 14 1 1
217 294 295 220 1 1
218 13 246 12 1 1
219 389 60 304 1 1
220 249 15 16 1 1
221 16 250 249 1 1
222 386 221 299 1 1
223 387 57 300 1 1
224 17 360 250 1 1
225 19 253 252 1 1
226 289 292 52 1 1
227 290 291 219 1 1
228 362 253 20 1 1
229 382 449 219 1 1
230 19 252 18 1 1
231 22 256 255 1 1
232 427 384 290 1 1
233 219 289 290 1 1
234 23 364 256 1 1
235 25 259 258 1 1
236 385 54 296 1 1
237 26 366 259 1 1
238 383 50 51 1 1
239 287 288 218 1 1
240 366 27 261 1 1
241 384 220 295 1 1
242 25 258 24 1 1
243 154 155 382 1 1
244 21 22 255 1 1
245 220 293 294 1 1
246 28 29 368 1 1
247 261 28 368 1 1
248 218 286 426 1 1
249 286 218 382 1 1
250 265 29 30 1 1
251 31 32 370 1 1
252 284 285 217 1 1
253 381 47 48 1 1
254 269 32 33 1 1
255 426 157 380 1 1
256 210 265 262 1 1
257 34 35 372 1 1
258 217 283 425 1 1
259 217 458 283 1 1
260 271 35 36 1 1
261 277 375 39 1 1
262 278 282 216 1 1
263 379 44 45 1 1
264 375 273 38 1 1
265 425 160 378 1 1
266 376 273 213 1 1
267 457 378 281 1 1
268 211 269 266 1 1
269 274 214 277 1 1
270 162 163 377 1 1
271 274 280 215 1 1
272 280 41 42 1 1
273 44 379 282 1 1
274 215 278 377 1 1
275 275 279 164 1 1
276 46 284 45 1 1
277 278 280 42 1 1
278 215 280 278 1 1
279 47 381 285 1 1
280 282 278 43 1 1
281 214 374 447 1 1
282 49 287 48 1 1
283 292 383 51 1 1
284 275 276 214 1 1
285 52 292 51 1 1
286 279 275 215 1 1
287 166 167 374 1 1
288 383 288 50 1 1
289 274 277 40 1 1
290 49 288 287 1 1
291 216 281 377 1 1
292 46 285 284 1 1
293 216 457 281 1 1
294 40 277 39 1 1
295 458 380 283 1 1
296 292 289 219 1 1
297 56 293 55 1 1
298 275 274 215 1 1
299 280 274 41 1 1
300 293 220 296 1 1
301 58 300 57 1 1
302 375 38 39 1 1
303 272 213 374 1 1
304 297 221 300 1 1
305 448 376 213 1 1
306 56 57 387 1 1
307 62 301 61 1 1
308 372 271 212 1 1
309 376 37 273 1 1
310 301 222 304 1 1
311 64 308 63 1 1
312 170 171 371 1 1
313 370 269 211 1 1
314 305 223 308 1 1
315 448 272 373 1 1
316 62 63 391 1 1
317 168 169 373 1 1
318 59 60 389 1 1
319 68 309 67 1 1
320 267 268 211 1 1
321 173 174 369 1 1
322 309 224 312 1 1
323 70 316 69 1 1
324 69 395 68 1 1
325 211 266 267 1 1
326 316 313 225 1 1
327 424 371 267 1 1
328 66 393 65 1 1
329 71 72 397 1 1
330 372 35 271 1 1
331 367 446 210 1 1
332 74 317 73 1 1
333 74 75 399 1 1
334 263 264 210 1 1
335 321 227 324 1 1
336 423 369 263 1 1
337 176 177 367 1 1
338 324 75 76 1 1
339 262 265 30 1 1
340 317 226 320 1 1
341 371 212 270 1 1
342 328 401 79 1 1
343 266 269 33 1 1
344 54 385 53 1 1
345 78 401 326 1 1
346 369 211 268 1 1
347 370 32 269 1 1
348 80 403 328 1 1
349 82 331 330 1 1
350 368 29 265 1 1
351 260 209 367 1 1
352 405 331 83 1 1
353 209 365 445 1 1
354 82 330 81 1 1
355 85 334 333 1 1
356 258 259 208 1 1
357 366 26 27 1 1
358 86 407 334 1 1
359 88 337 336 1 1
360 208 257 422 1 1
361 257 208 365 1 1
362 409 337 89 1 1
363 456 363 254 1 1
364 88 336 87 1 1
365 178 179 365 1 1
366 84 85 333 1 1
367 91 340 339 1 1
368 255 256 207 1 1
369 364 23 24 1 1
370 92 411 340 1 1
371 94 343 342 1 1
372 207 254 421 1 1
373 207 456 254 1 1
374 413 343 95 1 1
375 455 361 251 1 1
376 94 342 93 1 1
377 97 346 345 1 1
378 252 253 206 1 1
379 362 20 21 1 1
380 99 442 98 1 1
381 236 350 415 1 1
382 206 251 420 1 1
383 101 102 414 1 1
384 420 187 359 1 1
385 206 455 251 1 1
386 350 414 415 1 1
387 454 359 248 1 1
388 442 346 98 1 1
389 421 184 361 1 1
390 97 345 96 1 1
391 422 181 363 1 1
392 90 91 339 1 1
393 210 262 263 1 1
394 249 250 205 1 1
395 274 275 214 1 1
396 5 239 352 1 1
397 297 300 58 1 1
398 360 17 18 1 1
399 391 63 308 1 1
400 390 223 307 1 1
401 222 301 302 1 1
402 430 390 302 1 1
403 145 146 388 1 1
404 302 303 222 1 1
405 301 304 61 1 1
406 389 304 222 1 1
407 393 66 312 1 1
408 392 224 311 1 1
409 223 305 306 1 1
410 431 392 306 1 1
411 142 143 390 1 1
412 306 307 223 1 1
413 305 308 64 1 1
414 391 308 223 1 1
415 395 69 316 1 1
416 394 225 315 1 1
417 224 309 310 1 1
418 432 394 310 1 1
419 139 140 392 1 1
420 310 311 224 1 1
421 309 312 67 1 1
422 393 312 224 1 1
423 397 72 320 1 1
424 396 226 319 1 1
425 225 313 314 1 1
426 433 396 314 1 1
427 136 137 394 1 1
428 314 315 225 1 1
429 313 316 70 1 1
430 395 316 225 1 1
431 399 75 324 1 1
432 398 227 323 1 1
433 226 317 318 1 1
434 434 398 318 1 1
435 133 134 396 1 1
436 318 319 226 1 1
437 317 320 73 1 1
438 397 320 226 1 1
439 326 321 77 1 1
440 322 321 228 1 1
441 321 322 227 1 1
442 325 322 228 1 1
443 130 131 398 1 1
444 322 323 227 1 1
445 321 324 76 1 1
446 399 324 227 1 1
447 322 325 128 1 1
448 325 228 400 1 1
449 401 78 79 1 1
450 321 326 228 1 1
451 126 127 400 1 1
452 229 459 327 1 1
453 403 80 81 1 1
454 229 400 450 1 1
455 435 124 402 1 1
456 230 460 329 1 1
457 230 329 435 1 1
458 459 402 327 1 1
459 405 83 84 1 1
460 330 331 230 1 1
461 436 121 404 1 1
462 231 461 332 1 1
463 231 332 436 1 1
464 460 404 329 1 1
465 407 86 87 1 1
466 333 334 231 1 1
467 437 118 406 1 1
468 232 462 335 1 1
469 232 335 437 1 1
470 461 406 332 1 1
471 409 89 90 1 1
472 336 337 232 1 1
473 438 115 408 1 1
474 233 463 338 1 1
475 233 338 438 1 1
476 462 408 335 1 1
477 411 92 93 1 1
478 339 340 233 1 1
479 439 112 410 1 1
480 234 413 440 1 1
481 234 341 439 1 1
482 463 410 338 1 1
483 413 95 96 1 1
484 342 343 234 1 1
485 412 109 110 1 1
486 343 413 234 1 1
487 235 344 345 1 1
488 344 412 440 1 1
489 442 350 416 1 1
490 345 346 235 1 1
491 344 347 108 1 1
492 350 236 416 1 1
493 106 107 349 1 1
494 236 415 441 1 1
495 235 349 347 1 1
496 236 348 349 1 1
497 414 350 100 1 1
498 349 416 236 1 1
499 202 443 241 1 1
500 238 443 202 1 1
501 2 352 201 1 1
502 5 352 3 1 1
503 451 241 354 1 1
504 243 203 417 1 1
505 9 243 354 1 1
506 451 243 353 1 1
507 452 244 356 1 1
508 246 204 418 1 1
509 12 246 356 1 1
510 452 246 355 1 1
511 453 247 358 1 1
512 249 205 419 1 1
513 15 249 358 1 1
514 453 249 357 1 1
515 454 250 360 1 1
516 252 206 420 1 1
517 18 252 360 1 1
518 454 252 359 1 1
519 455 253 362 1 1
520 255 207 421 1 1
521 21 255 362 1 1
522 455 255 361 1 1
523 456 256 364 1 1
524 258 208 422 1 1
525 24 258 364 1 1
526 456 258 363 1 1
527 209 260 365 1 1
528 366 208 259 1 1
529 445 261 209 1 1
530 366 445 208 1 1
531 209 261 368 1 1
532 264 367 210 1 1
533 446 265 210 1 1
534 368 446 209 1 1
535 174 263 369 1 1
536 262 370 423 1 1
537 423 211 369 1 1
538 31 370 262 1 1
539 171 267 371 1 1
540 266 372 424 1 1
541 424 212 371 1 1
542 34 372 266 1 1
543 270 212 373 1 1
544 212 376 448 1 1
545 214 276 374 1 1
546 375 213 273 1 1
547 447 277 214 1 1
548 375 447 213 1 1
549 212 271 376 1 1
550 36 376 271 1 1
551 216 377 278 1 1
552 377 281 162 1 1
553 457 282 379 1 1
554 284 217 425 1 1
